ID,Unit Name,Tier,Type,Type2,Race,Chassis,ThreatSpd,ThreatRange,ThreatHP,SrfThreatTotal,SubThreatTotal,AirThreatTotal,tSurfDPS,tSubDPS,tAirDPS,totDPS,maxRange,Vision,Wvision,Intel,Shield,Health,TorpDefRate,Regen,Mass,Energy,BuildTime,Speed,Warnings
SAB5104,Pedestal,1,Type,Type2,Aeon,Structure,0,0,0.76923076923077,0.76923076923077,0.76923076923077,0.76923076923077,0,0,0,0,0,0,0,,0,200,0,0.2,90,1050,90,0,
SSA0001,Storage,4,Type,Type2,Seraphim,Experi,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,12,0,,0,4000,0,0,250,2500,250,4,
SAL0209,Butler,2,Type,Type2,Aeon,Hover,0,0,3.5384615384615,3.5384615384615,3.5384615384615,3.5384615384615,0,0,0,0,0,20,0,Omni,300,620,0,1,360,2200,360,2.1,
SAA0211,Impaler,2,Type,Type2,Aeon,unknown,14.96989813104,11.145400417086,5.3846153846154,38.999913932741,5.3846153846154,5.3846153846154,150,0,0,150,55,32,0,Radar,0,1400,0,4,360,20000,360,16,
Small,Iaathanahee,0,Type,Type2,Seraphim,unknown,0,0,56.346153846154,56.346153846154,56.346153846154,56.346153846154,0,0,0,0,0,0,0,,14000,650,0,1,0,0,0,4,
Large,Iaathanah,0,Type,Type2,Seraphim,unknown,0,0,71.923076923077,71.923076923077,71.923076923077,71.923076923077,0,0,0,0,0,0,0,,17500,1200,0,2,0,0,0,4,
SSB4401,Iaathan,4,Type,Type2,Seraphim,Experi,0,0,89.615384615385,89.615384615385,89.615384615385,89.615384615385,0,0,0,0,0,0,0,,21000,2300,0,5,114000,200000,114000,0,
SRA0314,Sanguine Tyrant,3,Type,Type2,Cybran,unknown,119.75566675175,160.98911713568,25,363.54478388743,37,25,1156,240,0,1396,150,38,0,Radar,0,6500,0,14,5250,180000,5250,19,
SRB2222,Silencer,3,Type,Type2,Cybran,Structure,0,0,0.96153846153846,0.96153846153846,0.96153846153846,0.96153846153846,0,0,0,1000,30,0,0,RadarSonar,0,250,0,0.2,1800,405000,1800,0,
SAB5301,Aegis,3,Type,Type2,Seraphim,Structure,0,0,57.692307692308,57.692307692308,57.692307692308,57.692307692308,0,0,0,0,0,0,0,,11000,4000,0,3,1070,6500,1070,0,
SRA0313,Twilight Patron,3,Type,Type2,Cybran,unknown,52.848728964384,20.210326089649,14.423076923077,111.48213197711,14.423076923077,62.423076923077,480,0,960,960,42,38,0,Radar,0,3750,0,10,1390,100000,1390,28,
SAB2311,Nihiloid,3,Type,Type2,Aeon,Defense,0,91.838099436786,15.384615384615,125.2227148214,15.384615384615,15.384615384615,360,0,0,360,128,30,20,,0,4000,0,2,3900,55000,3900,0,
SSB5401,Chappa'ko,4,Type,Type2,Seraphim,Experi,0,0,769.23076923077,769.23076923077,769.23076923077,769.23076923077,0,0,0,0,0,20,0,,100000,100000,0,0,15000,150000,15000,0,
SAA0306,Solaris,4,Type,Type2,Aeon,Experi,54.920306259092,27.105613814352,48.653846153846,159.47976622729,48.653846153846,77.453846153846,576,0,576,576,44,38,0,,7250,5400,0,12,8250,102000,8250,13.5,
SEB4303,Recoil,3,Type,Type2,UEF,Defense,0,0,75.288461538462,75.288461538462,75.288461538462,75.288461538462,0,0,0,0,0,0,0,,18750,825,0,3,2866,27500,2866,0,
SAL0311,Moldavite,3,Type,Type2,Aeon,Amphib,0,13.671691178292,23.076923076923,59.748614255215,23.076923076923,23.076923076923,460,0,0,460,37,32,21,,0,6000,0,3,1650,16500,1650,2.5,
SSA0313,Ialosaare,3,Type,Type2,Seraphim,unknown,70.779547720157,23.883000893755,14.423076923077,141.22848267985,14.423076923077,56.565934065934,642.85714285714,0,842.85714285714,842.85714285714,40,32,0,,0,3750,0,6,1390,100000,1390,28,
SEL0119,Wally,1,Type,Type2,UEF,StdLand,0,0,0.86538461538462,1.9903846153846,0.86538461538462,0.86538461538462,22.5,0,0,22.5,16,20,0,RadarOmni,0,225,0,-0,60,265,60,3,
SSA0314,Sinnaino,3,Type,Type2,Seraphim,unknown,129.07920482065,172.13451755277,25,388.51372237342,40,25,1246,300,0,1546,150,38,0,Radar,0,6500,0,10,5250,205000,5250,19,
SSB2222,Inaino,3,Type,Type2,Seraphim,Structure,0,0,0.96153846153846,0.96153846153846,0.96153846153846,0.96153846153846,0,0,0,1000,30,0,0,RadarSonar,0,250,0,0.1,1800,405000,1800,0,
SRB4401,Iron Curtain,4,Type,Type2,Cybran,Experi,0,0,91.730769230769,91.730769230769,91.730769230769,91.730769230769,0,0,0,0,0,0,0,,23000,850,0,5,4493,32000,4493,0,
SAL0320,Alchemist,3,Type,Type2,Aeon,Hover,0,0,8.2692307692308,8.2692307692308,8.2692307692308,26.269230769231,0,0,360,360,42,32,0,,0,2150,0,2,1100,16500,1100,3.3,
SEB2401,Excalibur,4,Type,Type2,UEF,Experi,0,159.44114485553,63.461538461538,254.15268331707,63.461538461538,63.461538461538,625,0,0,625,128,30,0,,0,16500,0,15,15000,175000,15000,0,
SRB5312,Procyon Defiance,3,Type,Type2,Cybran,Defense,0,0,51.923076923077,51.923076923077,51.923076923077,51.923076923077,0,0,0,0,0,0,0,,0,13500,0,5,1200,6500,1200,0,
SEA0106,Seagull,1,Type,Type2,UEF,unknown,0,0,1.0192307692308,1.0192307692308,3.2692307692308,1.0192307692308,0,45,0,45,42,26,10,Sonar,0,265,0,1,55,3500,55,12,
SAB5210,Medium Wall Segment,2,Type,Type2,Aeon,Structure,0,0,34.615384615385,34.615384615385,34.615384615385,34.615384615385,0,0,0,0,0,0,0,,0,9000,0,0,240,800,240,0,
SAL0319,Bilmon,3,Type,Type2,Aeon,Hover,0,0,7.6153846153846,7.6153846153846,7.6153846153846,7.6153846153846,0,0,0,0,0,28,0,Omni,600,1380,0,1,950,6600,950,2.6,
SEL0324,NG3 Longbow,3,Type,Type2,UEF,StdLand,0,0,6.9230769230769,6.9230769230769,6.9230769230769,24.923076923077,0,0,360,360,55,40,0,RadarOmni,0,1800,0,2,1000,30000,1000,3,
SAL0321,Scarab,3,Type,Type2,Aeon,StdLand,0,0,10.769230769231,10.769230769231,10.769230769231,10.769230769231,0,0,0,15,75,18,0,,0,2800,0,3,3000,45000,3000,1.6,
SRB0401,Arthrolab,4,Type,Type2,Cybran,Experi,0,0,126.92307692308,126.92307692308,126.92307692308,126.92307692308,0,0,0,0,0,15,0,,0,33000,0,12,31440,384000,31440,0,
SSA0306,Vishuum,3,Type,Type2,Seraphim,unknown,13.32992339422,4.2069463796555,30,54.608298345304,30,37.142857142857,141.42857142857,0,142.85714285714,212.85714285714,38,40,0,,3500,4300,0,15,1500,36500,1500,13,
SAB2222,Mountain,3,Type,Type2,Aeon,Structure,0,0,0.96153846153846,0.96153846153846,0.96153846153846,0.96153846153846,0,0,0,1000,30,0,0,RadarSonar,0,250,0,0.1,1800,405000,1800,0,
SAA0314,Shrieker,3,Type,Type2,Aeon,unknown,138.40274288956,183.27991796985,25,413.48266085941,40,25,1336,300,0,1636,150,38,0,Radar,0,6500,0,10,5000,210000,5000,19,
SSL0311,Ilshatha,3,Type,Type2,Seraphim,Bot,3.1166988553169,0,13.076923076923,25.360288598907,13.076923076923,13.076923076923,183.33333333333,0,0,183.33333333333,25,28,0,,2250,1150,0,3,700,9000,700,3.6,
SEB2220,AP-12 Trapper,1,Type,Type2,UEF,Structure,0,0,0.076923076923077,0.076923076923077,0.076923076923077,0.076923076923077,0,0,0,0,1,0,0,Omni,0,20,0,0.1,150,2500,150,0,Unknown Type,
SRB2311,Punisher,3,Type,Type2,Cybran,Defense,0,36.841740267589,36.538461538462,82.13020180605,36.538461538462,36.538461538462,175,0,0,175,110,32,0,,0,9500,0,6,3900,37500,3900,0,
SRA0211,Reaper,2,Type,Type2,Cybran,unknown,15.967891339776,11.888427111558,5.0961538461538,40.952472297488,5.0961538461538,5.0961538461538,160,0,0,160,55,32,0,Radar,0,1325,0,7,395,22000,395,16,
SSL0320,Atha-Ythia,3,Type,Type2,Seraphim,Hover,0,0,7.6923076923077,7.6923076923077,7.6923076923077,26.025641025641,0,0,366.66666666667,368.88888888889,50,32,0,,0,2000,0,2,1000,10000,1000,3.6,
SSB2404,Suthanus,4,Type,Type2,Seraphim,Experi,0,4446.902186615,44.326923076923,4536.6836551465,44.326923076923,44.326923076923,909.09090909091,0,0,909.09090909091,2000,28,0,,0,11525,0,3,329670,6593400,329670,0,
SEB2211,Stouty,2,Type,Type2,UEF,Defense,0,8.3014016899672,8.0769230769231,22.585221318614,8.0769230769231,8.0769230769231,124.13793103448,0,0,124.13793103448,52,30,0,,0,2100,0,1,575,4200,575,0,
SSA0307,Souioz,3,Type,Type2,Seraphim,unknown,0,0,12.5,12.5,22.1,12.5,0,192,0,192,32,32,32,Sonar,0,3250,0,8,1650,72000,1650,17,
SRL0209,Wilson,2,Type,Type2,Cybran,StdLand,0,0,2.3846153846154,3.6346153846154,2.3846153846154,2.3846153846154,25,0,0,25,22,20,0,RadarOmni,0,620,0,2,400,2400,400,2.1,
SSB5210,Haas-haas,2,Type,Type2,Seraphim,Structure,0,0,34.615384615385,34.615384615385,34.615384615385,34.615384615385,0,0,0,0,0,0,0,,0,9000,0,0.2,240,800,240,0,
SSL0321,Ythhu,3,Type,Type2,Seraphim,StdLand,0,0,10.769230769231,10.769230769231,10.769230769231,10.769230769231,0,0,0,17.647058823529,75,18,0,,0,2800,0,3,3300,50000,3300,2.4,
SRB5104,Ravitailler,1,Type,Type2,Cybran,Structure,0,0,0.76923076923077,0.76923076923077,0.76923076923077,0.76923076923077,0,0,0,0,0,0,0,,0,200,0,0,90,1050,90,0,
SSL0319,Iyazyne,3,Type,Type2,Seraphim,Amphib,0,0,5.3076923076923,8.1648351648352,5.3076923076923,5.3076923076923,57.142857142857,0,0,57.142857142857,20,20,20,RadarOmni,0,1380,0,1,950,6600,950,3,
SEB2221,AM-24 Anti-Armor,2,Type,Type2,UEF,Structure,0,0,0.30769230769231,0.30769230769231,225.30769230769,0.30769230769231,0,4500,0,4500,5,0,0,RadarSonar,0,80,0,0.1,300,6000,300,0,
SEA0310,Wild Weasel,3,Type,Type2,UEF,unknown,0,0,4.4230769230769,4.4230769230769,4.4230769230769,4.4230769230769,0,0,0,0,0,44,0,,0,1150,0,2,225,14000,225,24,
SAB0401,Independence Engine,4,Type,Type2,Aeon,Experi,0,0,111.53846153846,111.53846153846,111.53846153846,111.53846153846,0,0,0,0,0,14,0,,0,29000,0,12,31440,384000,31440,0,
SRL0319,House,3,Type,Type2,Cybran,StdLand,0,0,5.3076923076923,6.5576923076923,5.3076923076923,5.3076923076923,25,0,0,25,22,20,20,RadarOmni,0,1380,0,3,950,6600,950,3,
SRB2402,Neolith,4,Type,Type2,Cybran,Experi,0,241.48367570352,88.461538461538,404.94521416506,88.461538461538,88.461538461538,1500,0,0,1500,90,42,0,Radar,0,23000,0,40,10500,90000,10500,0,MuzzleSalvoSize_Overridden,
SEB5381,Superhot,3,Type,Type2,UEF,Structure,0,0,19.230769230769,19.230769230769,19.230769230769,19.230769230769,0,0,0,0,0,0,0,,0,5000,0,1,1000,4000,1000,0,
SSB5104,Iathu-uhthe,1,Type,Type2,Seraphim,Structure,0,0,0.76923076923077,0.76923076923077,0.76923076923077,0.76923076923077,0,0,0,0,0,0,0,,0,200,0,0.2,90,1050,90,0,
SRL0321,Hedgehog,3,Type,Type2,Cybran,StdLand,0,0,9.8076923076923,9.8076923076923,9.8076923076923,9.8076923076923,0,0,0,17.647058823529,75,18,0,,0,2550,0,3,3300,50000,3300,2.4,
SES0319,Patch Class,3,Type,Type2,UEF,Navy,0,0,25.096153846154,25.096153846154,29.573076923077,28.096153846154,0,89.538461538462,60,149.53846153846,46,40,25,RadarSonar,0,6525,0.8,4,2275,7100,2275,4,
SRB5210,Bulkhead,2,Type,Type2,Cybran,Structure,0,0,34.615384615385,34.615384615385,34.615384615385,34.615384615385,0,0,0,0,0,0,0,,0,9000,0,0.2,240,800,240,0,
SEB2103,Poker,1,Type,Type2,UEF,Defense,0,5.5727002085428,3.8461538461538,13.168854054697,3.8461538461538,3.8461538461538,75,0,0,75,55,24,0,,0,1000,0,1,550,5400,550,0,
SRS0219,Barwick Class,2,Type,Type2,Cybran,Navy,0,0,7.3076923076923,7.3076923076923,7.3076923076923,10.907692307692,0,0,72,72,44,32,18,RadarSonarOmni,0,1900,0,4,750,4200,750,4.4,
SEB5310,Citadel,3,Type,Type2,UEF,Structure,0,0,63.461538461538,63.461538461538,63.461538461538,63.461538461538,0,0,0,0,0,0,0,,0,16500,0,4,1200,6500,1200,0,
SRA0307,Zenith,3,Type,Type2,Cybran,unknown,0,0,12.5,12.5,27.5,12.5,0,300,0,300,38,32,32,Sonar,0,3250,0,10,1650,72000,1650,17,
SRL0320,Slink,3,Type,Type2,Cybran,Amphib,0,21.853726308011,7.1153846153846,46.616169746925,7.1153846153846,24.762443438914,352.94117647059,0,352.94117647059,352.94117647059,50,32,12,,0,1850,0,4,1200,12500,1200,2.7,
SAB4401,Pillar of Prominence,4,Type,Type2,Aeon,Experi,0,0,172.88461538462,172.88461538462,172.88461538462,172.88461538462,0,0,0,0,0,0,0,,42500,2450,0,8,29430,200000,29430,0,
SSL0404,Sisha-Ah,4,Type,Type2,Seraphim,Experi,0,425.02896034997,80.769230769231,596.11773999138,80.769230769231,80.769230769231,1806.3909774436,0,0,1806.3909774436,120,40,0,,0,21000,0,10,23800,480000,23800,2.4,
SSA0211,Sinn,2,Type,Type2,Seraphim,unknown,16.965884548512,12.63145380603,5.1346153846154,43.231953739158,5.1346153846154,5.1346153846154,170,0,0,170,55,32,0,Radar,0,1335,0,5,395,22000,395,16,
SSL0403,Iyadesu,4,Type,Type2,SERAPHIM,Experi,0,37.151334723619,70.961538461538,158.11287318516,70.961538461538,70.961538461538,1000,0,0,1000,40,30,20,RadarOmni,0,18450,0,10,10500,150000,10500,3,
SSB2311,Sinn Unthe,3,Type,Type2,Seraphim,Defense,0,55.727002085428,36.538461538462,107.26546362389,36.538461538462,36.538461538462,300,0,0,300,100,32,0,,0,9500,0,6,3900,44500,3900,0,
SRL0311,Hexatron,3,Type,Type2,Cybran,StdLand,0,18.884309219513,6.1538461538462,31.499693834898,6.1538461538462,6.1538461538462,129.23076923077,0,0,129.23076923077,84,28,0,,0,1600,0,2,1100,19500,1100,2.8,
SSS0306,Uosthuum,3,Type,Type2,Seraphim,Hover,0,0,38.461538461538,38.461538461538,62.552447552448,38.461538461538,0,481.81818181818,0,481.81818181818,80,36,48,Sonar,0,10000,0.9,6,3000,25000,3000,0,
SSB5301,Athahaas,3,Type,Type2,Seraphim,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,12000,4000,0,3,1174,6500,1174,0,
SRL0316,Operative,3,Type,Type2,Cybran,Amphib,0,0,2.6923076923077,2.6923076923077,2.6923076923077,2.6923076923077,0,0,0,0,0,28,12,,0,700,0,3,210,1960,210,3.2,
ZZZ2220,None,0,Type,Type2,None,Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
SRA0306,Night Skimmer,3,Type,Type2,Cybran,unknown,26.744962735256,10.089520377572,24.038461538462,75.241365703921,24.038461538462,36.038461538462,287.36842105263,0,240,287.36842105263,40,38,10,,0,6250,0,15,1400,33500,1400,12.5,
SEA0002,Burning Star,3,Type,Type2,UEF,unknown,0,0,0.38461538461538,0.38461538461538,0.38461538461538,0.38461538461538,0,0,0,0,0,0,0,,0,100,0,0,800,8000,800,20,
SEB5311,Harrow,3,Type,Type2,UEF,Defense,0,0,57.692307692308,57.692307692308,57.692307692308,57.692307692308,0,0,0,0,0,0,0,,0,15000,0,4,1200,6500,1200,0,
SEB2308,Harpoon,3,Type,Type2,UEF,Defense,0,0,46.538461538462,46.538461538462,65.288461538462,46.538461538462,0,375,0,375,75,36,48,Sonar,0,12100,0,6,3000,25000,3000,0,
SSB2380,Uttaus,3,Type,Type2,Seraphim,Defense,0,0.00049535112964825,5,5.0104953511296,5,5,0.2,0,0,0.2,26,24,0,,0,1300,0,0,2500,20000,2500,0,
SEA0201,UX Dragonlady,2,Type,Type2,UEF,unknown,0,0,2.2884615384615,2.2884615384615,2.2884615384615,2.2884615384615,0,0,0,0,0,44,0,RadarSonar,0,595,0,1,160,5500,160,24,
ZZZ0001,3310,4,Type,Type2,Aeon,Experi,0,0,3846.1538461538,3846.1538461538,3846.1538461538,3846.1538461538,0,0,0,0,0,5000000,0,,0,1000000,0,0,2,2,2,0,
ZZZ0003,3310,4,Type,Type2,Aeon,Experi,0,0,3846.1538461538,3846.1538461538,3846.1538461538,3846.1538461538,0,0,0,0,0,5000000,0,,0,1000000,0,0,2,2,2,0,
ZZZ0002,LOUD,4,Type,Type2,Aeon,Experi,0,0,3846.1538461538,3846.1538461538,3846.1538461538,3846.1538461538,0,0,0,0,0,5000000,0,,0,1000000,0,0,2,2,2,0,
XRL0305,Brick,3,Type,Type2,Cybran,Amphib,0,10.030860375377,24.038461538462,56.569321913839,26.583916083916,24.038461538462,450,50.909090909091,0,500.90909090909,40,32,28,,0,6250,0.3,4,1900,22000,1900,2.5,
XSB2108,Ythis,2,Type,Type2,Seraphim,Structure,0,639.00295724624,5.7692307692308,704.77218801547,5.7692307692308,5.7692307692308,1200,0,0,1200,240,15,0,,0,1500,0,0,825,4500,825,0,
UAL0111,Evensong,2,Type,Type2,Aeon,StdLand,0,7.4302669447238,2.8846153846154,13.314882329339,2.8846153846154,2.8846153846154,60,0,0,60,75,21,0,,0,750,0,1,180,1600,180,3,
XSB2305,Hastue,3,Type,Type2,Seraphim,Structure,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,20000,10,0,,0,4000,0,0,75000,1000000,75000,0,
XRL0302,Fire Beetle,2,Type,Type2,Cybran,Amphib,0,0,1.4423076923077,1.4423076923077,1.4423076923077,1.4423076923077,0,0,0,0,3,24,0,,0,375,0,0,300,1800,300,5,Unknown Type,
XSB0203,Uosiya,2,Type,Type2,Seraphim,Navy,0,0,57.692307692308,57.692307692308,57.692307692308,57.692307692308,0,0,0,0,0,10,0,,0,15000,0,4,1521,9360,1521,0,
XSB2302,Hovatham,3,Type,Type2,Seraphim,Structure,0,827.05947539485,55.769230769231,903.06680140217,55.769230769231,55.769230769231,404.7619047619,0,0,404.7619047619,850,32,0,,0,14500,0,2,34500,660000,34500,0,
XSB2106,Improved Mass Storage,2,Type,Type2,Seraphim,Structure,0,0,18.461538461538,18.461538461538,18.461538461538,18.461538461538,0,0,0,0,0,0,0,,0,4800,0,2,600,4500,600,0,
XSA0202,Notha,2,Type,Type2,Seraphim,unknown,26.347020710631,7.6680354869549,5.1923076923077,52.407363889893,5.1923076923077,12.392307692308,264,0,144,264,40,32,0,Radar,0,1350,0,5,300,14000,300,16,
XSB4202,Atha,2,Type,Type2,Seraphim,Defense,0,0,52.307692307692,52.307692307692,52.307692307692,52.307692307692,0,0,0,0,0,0,0,,13000,600,0,2,1495,7000,1495,0,
XSB2101,Uttaus,1,Type,Type2,Seraphim,Defense,0,0.35382223546304,5,12.49667937832,5,5,142.85714285714,0,0,142.85714285714,26,26,0,,0,1300,0,0,250,2000,250,0,
XRS0205,Mermaid,2,Type,Type2,Cybran,Navy,0,0,4.6153846153846,4.6153846153846,4.6923076923077,4.6153846153846,0,1.5384615384615,0,1.5384615384615,25,28,18,,0,1200,0.8,5,650,6500,650,4.5,
XEC1501,UEF Samantha Clarke Statue,0,Type,Type2,UEF,Structure,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,,0,1000,0,0,5,50,5,0,
UAB4302,Patron,3,Type,Type2,Aeon,Defense,0,0,14.615384615385,14.615384615385,14.615384615385,17.627432808156,0,0,60.240963855422,77.888022678951,100,10,0,,0,3800,0,10,7500,105000,7500,0,
XRC8112,Cybran Wall Segment,0,Type,Type2,UEF,Structure,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,0,,0,12000,0,0,5,50,5,0,
URB0201,Improved Land Factory,2,Type,Type2,Cybran,Structure,0,0,22.307692307692,22.307692307692,22.307692307692,22.307692307692,0,0,0,0,0,10,0,,0,5800,0,2,1100,12100,1100,0,
UEB0102,Basic Air Factory,1,Type,Type2,UEF,Structure,0,0,10.769230769231,10.769230769231,10.769230769231,10.769230769231,0,0,0,0,0,10,0,,0,2800,0,0,210,2400,210,0,
XRC8115,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
UAA0302,Seer,3,Type,Type2,Aeon,unknown,0,0,5.5769230769231,5.5769230769231,5.5769230769231,5.5769230769231,0,0,0,0,0,55,0,RadarSonarOmni,0,1450,0,2,195,7500,195,30,
UEA0103,Scorcher,1,Type,Type2,UEF,unknown,10.664729693643,4.4581601668343,1.1538461538462,22.276736014324,1.1538461538462,1.1538461538462,120,0,0,120,40,32,0,Radar,0,300,0,1,75,4250,75,11,
URB2104,Tracer,1,Type,Type2,Cybran,Defense,0,0,5.3846153846154,5.3846153846154,5.3846153846154,13.784615384615,0,0,168,168,44,29,0,,0,1400,0,1,200,2000,200,0,
XEA3204,C-D2 "Rover-2",1,Type,Type2,UEF,unknown,0,0,0.023076923076923,0.023076923076923,0.023076923076923,0.023076923076923,0,0,0,0,0,12,0,,0,6,0,0,360,3600,360,3.5,
URB4207,ED5,3,Type,Type2,Cybran,Defense,0,0,61.826923076923,61.826923076923,61.826923076923,61.826923076923,0,0,0,0,0,0,0,,15500,575,0,4,2125,19000,2125,0,
BSA0309,Vishathal-Atah,3,Type,Type2,Seraphim,unknown,6.5976388516846,1.9071018491458,23.653846153846,35.658586854677,23.653846153846,39.368131868132,70,0,314.28571428571,384.28571428571,38,40,0,,0,6150,0,15,1475,34500,1475,13,
UAB0303,Advanced Naval Factory,3,Type,Type2,Aeon,Navy,0,0,123.07692307692,123.07692307692,123.47692307692,123.07692307692,0,8,0,8,30,15,15,,0,32000,4,5,8000,35100,8000,0,
XEC8012,UEF Wall Segment,0,Type,Type2,UEF,Structure,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,0,,0,8000,0,0,5,50,5,0,
UEB0301,Advanced Land Factory,3,Type,Type2,UEF,Structure,0,0,80.769230769231,80.769230769231,80.769230769231,80.769230769231,0,0,0,0,0,10,0,,0,21000,0,1,4725,42525,4725,0,
UEA0104,Star Lifter,2,Type,Type2,UEF,unknown,2.7535950108234,0.22290800834171,8.6538461538462,13.130349173011,8.6538461538462,12.653846153846,30,0,80,110,30,32,0,,0,2250,0,6,340,12100,340,12,
UAA0101,Mirage,1,Type,Type2,Aeon,unknown,0,0,0.30769230769231,0.30769230769231,0.30769230769231,0.30769230769231,0,0,0,0,0,42,0,Radar,0,80,0,0.1,30,1950,30,20,
XEC8015,UEF Wall Segment,0,Type,Type2,UEF,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
UAB0304,Quantum Gateway,3,Type,Type2,Aeon,Structure,0,0,48.076923076923,48.076923076923,48.076923076923,48.076923076923,0,0,0,0,0,10,0,,0,12500,0,3,10000,100000,10000,0,
UAB2205,Wave Break,2,Type,Type2,Aeon,Defense,0,0,23.461538461538,23.461538461538,35.582750582751,23.461538461538,0,242.42424242424,0,242.42424242424,60,30,40,Sonar,0,6100,0,3,1080,9000,1080,0,
XSA0204,Uosioz,2,Type,Type2,Seraphim,unknown,0,0,4.6153846153846,4.6153846153846,9.4153846153846,4.6153846153846,0,96,0,96,28,30,10,Sonar,0,1200,0,5,240,6000,240,16,
XSB4203,Sele-ioz,2,Type,Type2,Seraphim,Structure,0,0,0.76923076923077,0.76923076923077,0.76923076923077,0.76923076923077,0,0,0,0,0,0,0,,0,200,0,0,378,5670,378,0,
XSA0203,Vulthoo,2,Type,Type2,Seraphim,unknown,7.3429200288625,0,5.7692307692308,17.112150798093,5.7692307692308,5.7692307692308,80,0,0,80,24,26,0,,0,1500,0,5,355,14000,355,12,
XSB0202,Improved Air Factory,2,Type,Type2,Seraphim,Structure,0,0,23.846153846154,23.846153846154,23.846153846154,23.846153846154,0,0,0,0,0,10,0,,0,6200,0,1,819,15210,819,0,
XSB2303,Zthuthaam,2,Type,Type2,Seraphim,Structure,0,36.177329693412,7.6923076923077,51.173008172236,7.6923076923077,7.6923076923077,146.06741573034,0,0,146.06741573034,125,30,0,,0,2000,0,2,2000,17100,2000,0,
XSB2109,Sou-atha,1,Type,Type2,Seraphim,Defense,0,0,6.25,6.25,11.25,6.25,0,100,0,100,45,24,40,Sonar,0,1625,0,3,450,3600,450,0,
XSB2304,Iathu-ioz,3,Type,Type2,Seraphim,Defense,0,0,14.807692307692,14.807692307692,14.807692307692,33.141025641026,0,0,366.66666666667,366.66666666667,58,36,0,,0,3850,0,1,950,10500,950,0,
URB4201,Zapper,2,Type,Type2,Cybran,Defense,0,0,3.6538461538462,3.6538461538462,3.6538461538462,3.6538461538462,0,0,0,4.4444444444444,30,28,0,,0,950,0,1,280,3200,280,0,
UAB2204,Marr,2,Type,Type2,Aeon,Defense,0,0,11.346153846154,11.346153846154,11.346153846154,48.846153846154,0,0,750,750,44,30,0,,0,2950,0,1,560,5600,560,0,RackSalvoFiresAfterCharge_ComboWarn,
XEC8014,UEF Wall Segment,0,Type,Type2,UEF,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
XAS0306,Torrent Class,3,Type,Type2,Aeon,Navy,4.0082162240704,238.38773114322,80.769230769231,350.66517813652,81.169230769231,80.769230769231,550,8,0,558,200,36,18,RadarSonar,0,21000,4,13,7600,51000,7600,3.3,
URB4206,ED4,2,Type,Type2,Cybran,Defense,0,0,52.115384615385,52.115384615385,52.115384615385,52.115384615385,0,0,0,0,0,0,0,,13000,550,0,3,1495,15000,1495,0,
UEA0102,Cyclone,1,Type,Type2,UEF,unknown,6.1482156626725,0.74302669447238,1.3461538461538,11.237396203299,1.3461538461538,4.3461538461538,60,0,60,60,30,32,0,,0,350,0,1,50,3500,50,18,
URB2105,Improved Energy Storage,2,Type,Type2,Cybran,Structure,0,0,5.7692307692308,5.7692307692308,5.7692307692308,5.7692307692308,0,0,0,0,0,0,0,,0,1500,0,2,1000,4800,1000,0,
UAA0107,Chariot,1,Type,Type2,Aeon,unknown,0,0,2.1538461538462,2.1538461538462,2.1538461538462,2.1538461538462,0,0,0,0,0,32,0,,0,560,0,2,84,3780,84,12,
XEC8013,UEF Wall Segment,0,Type,Type2,UEF,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
UAB0302,Advanced Air Factory,3,Type,Type2,Aeon,Structure,0,0,69.230769230769,69.230769230769,69.230769230769,69.230769230769,0,0,0,0,0,10,0,,0,18000,0,2,4725,90500,4725,0,
UEB0103,Basic Naval Factory,1,Type,Type2,UEF,Navy,0,0,18.461538461538,18.461538461538,18.461538461538,18.461538461538,0,0,0,0,0,10,0,,0,4800,0,2,300,1500,300,0,
URB2301,Cerberus,2,Type,Type2,Cybran,Defense,0,7.0587535974876,7.7884615384615,22.347215135949,7.7884615384615,7.7884615384615,150,0,0,150,44,30,0,,0,2025,0,2,550,5000,550,0,
